Period,Settlement Date,GUP_Name,Raw_DOI,Raw_DOI1,Raw_DOI2,Raw_DOI3,Raw_Total_ATG,Total_PostLA,Total_PostDTC,TotalActualReq
201506,2015/06/04,"THE GOLDMAN SACHS GROUP, INC.","$96,379,666.41",7128056527.50,5312645524.45,5853438592.41,"$18,390,520,310.77","$13,082,112,557.55","$8,796,053,772.77","$4,271,870,508.53"
201506,2015/06/05,"THE GOLDMAN SACHS GROUP, INC.","$1,376,779,123.37",5369143275.70,7998112511.70,5218886884.19,"$19,962,921,794.96","$13,377,146,669.26","$7,986,391,722.84","$4,680,783,776.21"
201506,2015/06/08,"THE GOLDMAN SACHS GROUP, INC.",$0.00,8211628738.00,6750909463.38,5925256440.36,"$20,887,794,641.74","$13,443,768,423.49","$9,075,990,789.49","$4,722,512,380.54"
201506,2015/06/09,"THE GOLDMAN SACHS GROUP, INC.",$0.00,6874919237.94,6970931861.84,4356838287.85,"$18,202,689,387.63","$11,273,454,115.84","$7,956,693,016.42","$4,812,156,923.23"
201506,2015/06/10,"THE GOLDMAN SACHS GROUP, INC.",$0.00,7099681688.83,5567511492.28,5421296223.51,"$18,088,489,404.62","$11,927,050,746.54","$6,818,471,565.56","$4,435,512,517.86"
201506,2015/06/11,"THE GOLDMAN SACHS GROUP, INC.","$187,570,383.48",5658129562.35,6712322033.52,5100555690.56,"$17,658,577,669.91","$11,378,892,822.28","$5,655,794,185.71","$4,931,241,399.44"
201506,2015/06/12,"THE GOLDMAN SACHS GROUP, INC.",$0.00,6963318962.36,6218088839.25,5963271407.22,"$19,144,679,208.83","$12,315,281,843.32","$7,400,206,775.72","$5,548,435,401.48"
201506,2015/06/15,"THE GOLDMAN SACHS GROUP, INC.","$52,715,573.54",6407726999.91,7185702552.71,8743651005.58,"$22,389,796,131.74","$15,769,639,158.20","$8,217,839,170.61","$5,428,515,932.94"
201506,2015/06/16,"THE GOLDMAN SACHS GROUP, INC.",$0.00,7368782746.62,9449344230.04,4866787698.61,"$21,684,914,675.27","$15,112,523,419.60","$8,284,579,537.07","$5,484,395,763.70"
201506,2015/06/17,"THE GOLDMAN SACHS GROUP, INC.","$23,440,690.50",9530357231.04,5581121395.40,4853180894.74,"$19,988,100,211.68","$14,324,164,449.43","$9,811,575,122.34","$4,742,418,659.75"
201506,2015/06/18,"THE GOLDMAN SACHS GROUP, INC.","$987,086,003.08",5622146782.86,5907489933.08,6777204846.88,"$19,293,927,565.90","$13,580,338,617.50","$7,872,707,315.55","$4,607,753,692.86"
201506,2015/06/19,BANK OF AMERICA CORPORATION,$0.00,4637062558.65,6938810248.19,17079475597.39,"$28,655,348,404.23","$19,143,004,632.44","$17,250,690,133.96","$5,084,473,244.60"
201506,2015/06/22,BANK OF AMERICA CORPORATION,"$14,500.00",6955766422.90,17438696808.08,3979788007.65,"$28,374,265,738.63","$18,267,385,262.46","$16,536,955,649.37","$5,575,244,782.25"
201506,2015/06/23,BANK OF AMERICA CORPORATION,"$8,592,131.55",17496884194.82,4192724488.69,4533305813.86,"$26,231,506,628.92","$18,446,016,948.07","$16,611,071,735.13","$5,727,788,904.07"
201506,2015/06/24,"THE GOLDMAN SACHS GROUP, INC.","$18,677,323.94",6295223031.33,6110500099.83,5623292338.03,"$18,047,692,793.13","$11,963,518,347.40","$7,068,257,684.20","$5,794,722,940.04"
201506,2015/06/25,"THE GOLDMAN SACHS GROUP, INC.",$0.00,6290560900.33,6966522183.76,5257406050.09,"$18,514,489,134.18","$12,878,548,207.87","$7,671,575,119.90","$5,176,737,435.87"
201506,2015/06/26,BANK OF AMERICA CORPORATION,"$30,639.54",4398002453.98,7088876823.64,10949814613.91,"$22,436,724,531.07","$16,197,171,555.45","$14,136,930,026.46","$4,936,539,692.95"
201506,2015/06/29,BANK OF AMERICA CORPORATION,$0.00,7220877135.90,11063593692.80,5617221396.08,"$23,901,692,224.78","$16,454,137,198.38","$14,772,034,850.22","$5,831,763,338.30"
201506,2015/06/30,BANK OF AMERICA CORPORATION,$0.00,11158376273.37,5541451690.21,7475315909.20,"$24,175,143,872.78","$15,480,880,343.56","$14,068,851,792.34","$5,805,981,020.05"
201507,2015/07/01,"THE GOLDMAN SACHS GROUP, INC.",$0.00,7422653978.29,8430317648.46,5028126317.40,"$20,881,097,944.15","$13,597,712,976.23","$9,012,599,417.44","$5,417,724,047.86"
201507,2015/07/02,"THE GOLDMAN SACHS GROUP, INC.","$135,205,336.60",8550735302.17,6687587251.48,5195583680.03,"$20,569,111,570.28","$14,177,503,650.61","$9,289,585,292.37","$5,447,952,142.57"
201507,2015/07/06,"THE GOLDMAN SACHS GROUP, INC.",$0.00,6902007601.48,6778434197.51,6802143452.44,"$20,482,585,251.43","$13,326,536,881.21","$8,042,126,232.89","$5,393,511,063.58"
201507,2015/07/07,"THE GOLDMAN SACHS GROUP, INC.",$0.00,6805947730.87,8274580755.66,6966902221.94,"$22,047,430,708.47","$14,458,646,802.53","$8,304,097,949.32","$5,881,798,126.13"
201507,2015/07/08,"THE GOLDMAN SACHS GROUP, INC.","$161,871,221.23",8483800362.25,8300015936.99,5609543656.34,"$22,555,231,176.81","$15,500,303,300.75","$10,240,550,898.03","$5,556,472,509.14"
201507,2015/07/09,"THE GOLDMAN SACHS GROUP, INC.",$0.00,8374576121.11,6816674640.83,5329450526.55,"$20,520,701,288.49","$12,692,196,574.81","$9,120,208,658.90","$5,779,916,161.71"
